ID,Exercise,Calories Burn,Dream Weight,Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Weather Conditions,Exercise Intensity,Image,Video,Description
3407,Bicycle Crunches,239.7774609,80.11519272,82.68550899,44,Male,54,157,24.11668598,Cloudy,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o357Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn352koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3414,Bicycle Crunches,347.4740588,95.75855495,90.94993267,28,Male,37,106,23.01283506,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o358Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn353koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3426,Bicycle Crunches,374.0636324,51.74165988,47.74632133,52,Male,38,141,25.80699577,Sunny,8,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o359Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn354koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3439,Bicycle Crunches,455.2062646,52.27886855,47.29607698,60,Male,53,134,30.63064115,Rainy,1,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o360Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn355koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3440,Bicycle Crunches,485.713515,58.58652539,58.58649226,39,Female,59,157,24.08458173,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o361Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn356koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3445,Bicycle Crunches,273.0494301,97.69276957,98.52129854,20,Male,41,113,32.33464783,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o362Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn357koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3450,Bicycle Crunches,134.7750621,92.04899483,92.17014278,59,Female,43,150,26.00944919,Sunny,1,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o363Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn358koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3453,Bicycle Crunches,363.1646549,77.01891915,78.06436911,47,Male,50,142,30.99322112,Sunny,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o364Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn359koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3462,Bicycle Crunches,497.4150388,87.88034313,87.12496222,56,Female,24,137,27.30758717,Cloudy,7,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o365Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn360koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3474,Bicycle Crunches,342.4270336,60.53747767,64.11404651,26,Female,30,178,23.8325966,Cloudy,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o366Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn361koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3479,Bicycle Crunches,317.8588102,98.00669504,97.66245503,57,Male,57,117,32.62640899,Sunny,2,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o367Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn362koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3484,Bicycle Crunches,164.1892345,73.1837658,71.90759869,31,Male,55,123,21.11698964,Rainy,9,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o368Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn363koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3486,Bicycle Crunches,193.2443641,61.46634348,63.55221674,26,Female,45,148,32.92455522,Sunny,5,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o369Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn364koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3523,Bicycle Crunches,495.7579683,86.18127052,87.00516662,24,Male,24,111,29.89869195,Sunny,4,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o370Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn365koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3526,Bicycle Crunches,196.9876214,58.66426784,55.52859591,51,Male,23,113,33.53319029,Sunny,5,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o371Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn366koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
3559,Bicycle Crunches,455.5647499,82.84489566,81.0567149,43,Female,60,104,26.37504757,Cloudy,7,https://as2.ftcdn.net/v2/jpg/04/40/35/65/1000_F_440356542_veCwxWKnm1d0glnGqyDNo4YAEW1o372Txv.jpg,https://youtu.be/wnuLak2onoA?si=Xn367koaaCpCaxdPcj,"Bicycle crunches are a core exercise that targets the abdominal muscles, especially the obliques. To perform them, lie on your back with your hands behind your head and legs lifted off the ground, knees bent. Alternately extend one leg while bringing the opposite elbow towards the bent knee, simulating a pedaling motion. Keep the core engaged and twist your torso to reach the opposite knee with each crunch. Bicycle crunches are effective for improving core strength, stability, and rotational movement, and they can be incorporated into various fitness routines."
